날짜,지점,평균기온,최저기온,최고기온
07-24-09,101,23.9,19.6,29.5
07-25-09,101,22.1,18.2,25.3
07-26-09,101,23.6,18.3,28.9
07-27-09,101,23.7,18.5,29
07-28-09,101,23.9,21.1,27.9
07-29-09,101,24.8,19.5,30.9
07-30-09,101,25.6,19.5,32.3
07-31-09,101,26,22.2,32
08-01-09,101,24.6,21.9,29.7
08-02-09,101,25.6,21.9,31.9
08-03-09,101,24.5,21.1,27.8
08-04-09,101,25.2,19.8,31.1
08-05-09,101,25.6,19.2,32.4
08-06-09,101,24.4,20.1,29.8
08-07-09,101,24.6,21,28.2
08-08-09,101,25.7,22.4,29.1
08-09-09,101,26.7,22.4,32.8
08-10-09,101,25.2,19.9,30.4
08-11-09,101,22.9,22.1,25
08-12-09,101,23.1,21.5,26.7
08-13-09,101,25.3,19.6,32.4
08-14-09,101,26.2,21.7,33.1
08-15-09,101,25.6,19.9,33.6
08-16-09,101,25.9,19.9,34.1
08-17-09,101,24.2,19,30.7
08-18-09,101,26.3,23.3,31.1
08-19-09,101,27.2,22.9,31.4
08-20-09,101,26.1,21.7,28.9
08-21-09,101,23.4,18.5,28.7
08-22-09,101,23.2,19.3,29.5
08-23-09,101,23.7,16.8,31.4
08-24-09,101,22.7,16.1,29.8
08-25-09,101,23.5,18.1,29.7
08-26-09,101,22.4,19.2,27.6
08-27-09,101,21.7,20.6,24.3
08-28-09,101,23.4,18.1,29.4
08-29-09,101,20,16,24.8
08-30-09,101,19.2,15.8,23.7
08-31-09,101,20.2,13.1,27.5
09-01-09,101,21,14.6,28.6
09-02-09,101,20,13.7,27.7
09-03-09,101,20.3,14.4,28.2
09-04-09,101,21.3,15.9,29.1
09-05-09,101,23.2,18,30
09-06-09,101,23.5,18.9,29.5
09-07-09,101,21.9,19.3,24
09-08-09,101,21.7,16.4,28.2
09-09-09,101,21,15.5,28.4
09-10-09,101,19.8,13.1,27.2
09-11-09,101,18.5,14.3,22.8
09-12-09,101,18.4,15.5,22.9
09-13-09,101,19.3,15.1,25.6
09-14-09,101,17.8,15.1,21
09-15-09,101,19.9,16,25.7
09-16-09,101,19,14.1,26.6
09-17-09,101,18.2,12.2,26.3
09-18-09,101,18.9,14,27.8
09-19-09,101,18.5,12.3,25.1
09-20-09,101,18.3,12,24.7
09-21-09,101,17.2,14.5,18.9
09-22-09,101,17.5,13.2,24.8
09-23-09,101,18.3,12.3,27
09-24-09,101,17.7,12.9,24.4
09-25-09,101,17.2,14.3,22.1
09-26-09,101,19.7,14.2,26.1
09-27-09,101,19.2,15.9,23
09-28-09,101,20.1,17,25.3
09-29-09,101,20.7,16.5,27.5
09-30-09,101,19.7,15.5,27.6
10-01-09,101,18.7,14.6,27
10-02-09,101,17.2,11.1,24.8
10-03-09,101,15.3,6.9,22.7
10-04-09,101,15.2,9.5,22.4
10-05-09,101,14.4,6.5,23.3
10-06-09,101,15.3,10.3,25.2
10-07-09,101,15.3,9.5,21.7
10-08-09,101,14.5,8.6,20
10-09-09,101,13.2,6.4,20.9
10-10-09,101,13.3,7,22.3
10-11-09,101,13.4,6.3,21.7
10-12-09,101,12.7,8,20.2
10-13-09,101,11.7,6.4,19.6
10-14-09,101,13.6,9.4,20.2
10-15-09,101,12.9,9.2,20.9
10-16-09,101,14.1,8.5,20.8
10-17-09,101,13.1,9.7,17.3
10-18-09,101,12.2,5.3,19.3
10-19-09,101,11,6.6,15
10-20-09,101,10.1,3.9,16.2
10-21-09,101,10.7,4.3,19.4
10-22-09,101,8.8,1.8,17.6
10-23-09,101,11.9,7,18.1
10-24-09,101,13.9,9.2,19.7
10-25-09,101,13.2,9,20.3
10-26-09,101,12.3,8.8,18.7
10-27-09,101,12.8,8.5,21.1
10-28-09,101,10.8,6.1,18.4
10-29-09,101,12.4,6.3,21.9
10-30-09,101,14.2,8.5,22.6
10-31-09,101,13.8,10.2,16.2
11-01-09,101,11.8,8,16
11-02-09,101,2,-2.4,8.3
11-03-09,101,1.4,-6,6.5
11-04-09,101,8.5,1,13.4
11-05-09,101,12.1,6.7,18.5
11-06-09,101,10.6,5.3,18.7
11-07-09,101,13.4,7.5,18.7
11-08-09,101,15,13.6,17.5
11-09-09,101,14.9,13.3,18.2
11-10-09,101,11.1,7,13.4
11-11-09,101,7.5,5.5,10.4
11-12-09,101,7.7,6.1,9.8
11-13-09,101,8.1,7.1,9.1
11-14-09,101,6,1.1,10.5
11-15-09,101,0,-3.2,3.1
11-16-09,101,-1.3,-6,3.5
11-17-09,101,-0.1,-3.9,5
11-18-09,101,-2.1,-8.6,4.8
11-19-09,101,0.6,-4.1,6.9
11-20-09,101,0.5,-5.2,6.1
11-21-09,101,-0.3,-4.3,5.5
11-22-09,101,1.1,-6.4,6.5
11-23-09,101,4.9,0.4,12.5
11-24-09,101,3.7,-1.3,12.5
11-25-09,101,2.7,-0.9,5.4
11-26-09,101,4.1,3.2,6.2
11-27-09,101,5.7,3.5,10.1
11-28-09,101,5.2,0.4,10.6
11-29-09,101,5.3,3.9,6.6
11-30-09,101,5.2,-0.9,10
12-01-09,101,0.6,-2.5,5.7
12-02-09,101,2.1,-0.3,4.1
12-03-09,101,3.4,0.3,5.8
12-04-09,101,2.2,-0.8,7.1
12-05-09,101,-0.8,-4.7,3.3
12-06-09,101,-4.3,-9.1,0.9
12-07-09,101,-4,-9.4,3.6
12-08-09,101,-2.7,-6.2,-0.2
12-09-09,101,1.5,-1.8,5.5
12-10-09,101,5.4,2.9,6.6
12-11-09,101,7.4,4,10.1
12-12-09,101,6.2,0.4,10.8
12-13-09,101,1.7,-2.6,8.1
12-14-09,101,-1.3,-5.5,5.6
12-15-09,101,-4,-7.4,0.5
12-16-09,101,-6.6,-11.3,-1.9
12-17-09,101,-7.6,-13,-2.8
12-18-09,101,-9.3,-14.5,-4.3
12-19-09,101,-8.9,-15.2,-4.2
12-20-09,101,-7.2,-13.6,0.1
12-21-09,101,-5.6,-13.8,0.3
12-22-09,101,-0.5,-5.2,4
12-23-09,101,1.6,-2.2,7.6
12-24-09,101,-0.3,-2.7,2.9
12-25-09,101,-0.5,-2.9,3.2
12-26-09,101,-6.5,-10.4,-1.8
12-27-09,101,-7.9,-11.1,-3.8
12-28-09,101,-9.7,-14.2,-3.3
12-29-09,101,-7.7,-14.6,-2.9
12-30-09,101,-3.3,-8.3,0.7
12-31-09,101,-11.7,-16.5,-6.8
01-01-10,101,-10.3,-17.7,-5
01-02-10,101,-6.1,-12.6,-0.6
01-03-10,101,-10.5,-17.8,-3.6
01-04-10,101,-6.9,-11.3,-3.3
01-05-10,101,-10.2,-16.7,-4.9
01-06-10,101,-14.3,-19.9,-6.6
01-07-10,101,-15,-19.7,-8.5
01-08-10,101,-11.9,-16.1,-4.9
01-09-10,101,-9.9,-14.7,-5.2
01-10-10,101,-6,-9.9,-1.4
01-11-10,101,-7.9,-11.4,-2.4
01-12-10,101,-10.4,-15.2,-4.6
01-13-10,101,-13.8,-20.2,-8.6
01-14-10,101,-13.6,-21.3,-6.2
01-15-10,101,-7.4,-14,1
01-16-10,101,-9.5,-16,-1.1
01-17-10,101,-8.7,-15,0.6
01-18-10,101,-6.2,-12.2,0
01-19-10,101,-0.1,-5,4.9
01-20-10,101,1.9,1,3.3
01-21-10,101,-0.4,-5.6,3.1
01-22-10,101,-5.7,-8.4,-1.9
01-23-10,101,-6.8,-13.1,0.1
01-24-10,101,-1.8,-10.2,3.5
01-25-10,101,-0.3,-6.2,3.1
01-26-10,101,-5.7,-12.6,1.9
01-27-10,101,-2.7,-9.2,2.7
01-28-10,101,1,-2.8,4.2
01-29-10,101,-2.4,-11,1.4
01-30-10,101,0.5,-4.8,5.3
01-31-10,101,-1,-5.3,4.7
02-01-10,101,0.5,-3.6,7.5
02-02-10,101,-4.2,-7.8,-0.8
02-03-10,101,-8.1,-13.2,-2.8
02-04-10,101,-5.5,-12.9,-0.2
02-05-10,101,-5.1,-11.6,1.4
02-06-10,101,-5.6,-13.3,3.6
02-07-10,101,-2.3,-11.2,5.9
02-08-10,101,1.9,0.1,3.6
02-09-10,101,0.9,-1.7,2.4
02-10-10,101,2.7,1.7,4.4
02-11-10,101,0.7,-1.6,3.2
02-12-10,101,-0.4,-2.1,3.1
02-13-10,101,-1.8,-5.6,1.4
02-14-10,101,-3.4,-7.8,0.6
02-15-10,101,-3.3,-7.6,1.9
02-16-10,101,-3.1,-6.3,2.6
02-17-10,101,-4.6,-10.8,-0.1
02-18-10,101,-2.6,-6.6,1.1
02-19-10,101,-2,-6.9,3.7
02-20-10,101,0.2,-6.7,8.9
02-21-10,101,1.5,-5,9.9
02-22-10,101,3.6,-1.2,11.7
02-23-10,101,3.6,-3.7,15.4
02-24-10,101,6.6,-2.5,17.8
02-25-10,101,6.4,5,7.5
02-26-10,101,8.6,5,14.1
02-27-10,101,5.5,0,11.4
02-28-10,101,6.2,2.4,10.7
03-01-10,101,1.8,0.6,4.8
03-02-10,101,1.4,-1.5,4.4
03-03-10,101,2,-3.8,8.3
03-04-10,101,3.4,1.3,4.8
03-05-10,101,5.7,3.2,9.4
03-06-10,101,4.7,1.8,8.7
03-07-10,101,3.5,0.2,7.2
03-08-10,101,2.5,-1.5,7.1
03-09-10,101,2.1,-1,5.8
03-10-10,101,1,-2.2,3.3
03-11-10,101,2.4,-2.2,5.8
03-12-10,101,6.5,3.5,10.3
03-13-10,101,3,-3,10.5
03-14-10,101,5.2,-2.8,13.5
03-15-10,101,7.3,4.3,12.5
03-16-10,101,2,-0.6,5.7
03-17-10,101,-0.1,-5.6,4.2
03-18-10,101,2.4,-3.1,7.7
03-19-10,101,4,-3,9.5
03-20-10,101,6.5,3.4,10.7
03-21-10,101,3.8,-0.3,8.2
03-22-10,101,1.8,-1.6,5.7
03-23-10,101,5.4,1.3,11.7
03-24-10,101,7,-0.1,14.8
03-25-10,101,4.4,0.5,8
03-26-10,101,1.3,-4.6,5.8
03-27-10,101,1.8,-1.4,3.7
03-28-10,101,5.4,1.3,10.3
03-29-10,101,4.9,-3.4,13.8
03-30-10,101,7.1,-1,15
03-31-10,101,7,5.4,8.3
04-01-10,101,7.5,1.6,10.9
04-02-10,101,5.3,-2.8,11.7
04-03-10,101,5.2,-2.9,12.6
04-04-10,101,7,-2.7,16.9
04-05-10,101,9.9,-0.4,18.3
04-06-10,101,10.5,4.9,14.1
04-07-10,101,7,-0.6,14.7
04-08-10,101,8.6,-1.3,18.5
04-09-10,101,10.6,0.9,19.7
04-10-10,101,9.7,6.1,13.8
04-11-10,101,12.2,3.2,20.8
04-12-10,101,11.8,8.9,14.9
04-13-10,101,5.9,2.3,9.8
04-14-10,101,4.2,-0.2,8.1
04-15-10,101,6.1,-2.6,14.2
04-16-10,101,7.5,-1,15.5
04-17-10,101,7.6,-0.7,14.6
04-18-10,101,11.1,2.7,18.1
04-19-10,101,13.7,10.1,18.7
04-20-10,101,16.2,9.6,23.9
04-21-10,101,11.8,9.1,17.5
04-22-10,101,10,8.1,12.2
04-23-10,101,8.6,5.8,13.9
04-24-10,101,10.1,3.8,18.3
04-25-10,101,12.2,1.8,21.9
04-26-10,101,11.5,7.6,18.8
04-27-10,101,8.4,5.4,11.8
04-28-10,101,5.4,3.1,8.6
04-29-10,101,9.4,3.9,14.1
04-30-10,101,10.3,5.9,14.3
05-01-10,101,11.3,1.9,19
05-02-10,101,14.7,3.5,24.4
05-03-10,101,17.3,9.2,21.9
05-04-10,101,21.2,16,25.8
05-05-10,101,20,11.5,26.7
05-06-10,101,16.5,12.2,21.6
05-07-10,101,16.9,11.1,22.7
05-08-10,101,16.6,7.6,24.9
05-09-10,101,18.1,10.2,26.9
05-10-10,101,17.7,11.3,22.8
05-11-10,101,11.7,7.3,15.4
05-12-10,101,13.2,5.5,21.4
05-13-10,101,15,7.6,22.1
05-14-10,101,17.5,8.1,25.9
05-15-10,101,16.7,10.5,23.2
05-16-10,101,18.3,8.3,27.9
05-17-10,101,21,12.2,29.4
05-18-10,101,17.3,15.3,19.6
05-19-10,101,19.9,15.1,24.6
05-20-10,101,20.1,12.4,28.3
05-21-10,101,21.1,12,31.1
05-22-10,101,19.6,16,24.7
05-23-10,101,16.5,14.7,18.2
05-24-10,101,13.8,12.3,15.2
05-25-10,101,16.2,13.7,20.1
05-26-10,101,15.1,10.9,18.9
05-27-10,101,16.6,7.9,25.1
05-28-10,101,17.9,12.5,23.4
05-29-10,101,18.4,15,24.1
05-30-10,101,18.1,11.6,25.3
05-31-10,101,17.4,11.6,23.3
06-01-10,101,17.4,7.6,28.1
06-02-10,101,19.1,9.7,28
06-03-10,101,20.9,12.4,28.8
06-04-10,101,22.1,14.2,29.8
06-05-10,101,22.9,15.2,30.8
06-06-10,101,21.7,16,31.1
06-07-10,101,23.5,15.5,31.9
06-08-10,101,23.3,14.9,31.9
06-09-10,101,24.5,15.9,33.2
06-10-10,101,24.9,17.5,32.9
06-11-10,101,23.6,16.2,31.1
06-12-10,101,18.3,17.3,20.3
06-13-10,101,22.2,17.5,28.2
06-14-10,101,22.2,20.1,24.9
06-15-10,101,24.7,20.5,30.4
06-16-10,101,23.1,18.4,27.9
06-17-10,101,23.6,20.1,27.6
06-18-10,101,26.1,20.9,33.2
06-19-10,101,23.9,21.4,27.2
06-20-10,101,24.1,20.8,27.8
06-21-10,101,23.5,19.2,28.7
06-22-10,101,21.3,16.4,26.7
06-23-10,101,21.9,14.7,29.8
06-24-10,101,23.3,14.4,32
06-25-10,101,25.5,17.6,33.2
06-26-10,101,24.2,21.9,26.6
06-27-10,101,22.2,20.3,25.2
06-28-10,101,24.6,18.8,30.9
06-29-10,101,23.8,19.8,28.3
06-30-10,101,23.4,20.7,26.5
07-01-10,101,26,20.7,31.7
07-02-10,101,23.7,23,25.3
07-03-10,101,24.5,22.4,28
07-04-10,101,26.6,21,32.2
07-05-10,101,27.4,22.9,33.1
07-06-10,101,25.6,20.6,31.9
07-07-10,101,24.7,20.9,29.8
07-08-10,101,23.8,19,29.2
07-09-10,101,24,20.8,29.2
07-10-10,101,24.6,20.4,29.3
07-11-10,101,22.5,20.9,25.1
07-12-10,101,24.6,18.9,29.8
07-13-10,101,25.6,20.9,32.5
07-14-10,101,24.6,20.2,29.6
07-15-10,101,25.6,21.5,31.1
07-16-10,101,23.9,22,28
07-17-10,101,23.8,22.6,25.2
07-18-10,101,26.3,22.9,29.9
07-19-10,101,26.9,24.4,30.8
07-20-10,101,27.5,22,33.1
07-21-10,101,26.8,24.1,30.2
07-22-10,101,27.4,25,30.5
07-23-10,101,23,20.5,26.2
07-24-10,101,25.5,22.2,30
07-25-10,101,26.6,22.6,31.6
07-26-10,101,25.7,22.6,30
07-27-10,101,26.9,22.9,31.8
07-28-10,101,26,21.2,31.2
07-29-10,101,27.6,24.2,31.7
07-30-10,101,25.7,24.6,27.1
07-31-10,101,27.5,24.2,31
08-01-10,101,28.7,26,31.6
08-02-10,101,25.8,23.6,28
08-03-10,101,26.1,23.1,30.1
08-04-10,101,27.9,24.6,33
08-05-10,101,28.9,26,33.7
08-06-10,101,27.7,25.9,30.1
08-07-10,101,25.9,24.4,28.4
08-08-10,101,27.4,23.8,32.6
08-09-10,101,27.6,23.5,33.6
08-10-10,101,25.6,23.1,28.2
08-11-10,101,26.4,24.3,30.4
08-12-10,101,24.1,21.6,27.6
08-13-10,101,23.9,21.1,26.9
08-14-10,101,26.3,24.3,29.6
08-15-10,101,27.4,24.2,31.1
08-16-10,101,24.8,22.2,28.5
08-17-10,101,25.2,20.5,31.6
08-18-10,101,26.3,21.5,32.2
08-19-10,101,28.2,24.1,33.7
08-20-10,101,28.2,24.8,33.9
08-21-10,101,27.9,24.4,33.2
08-22-10,101,27.9,23.4,33
08-23-10,101,25.7,22.9,28.3
08-24-10,101,23.9,21.8,27
08-25-10,101,20.8,19.6,21.9
08-26-10,101,22.7,20.1,25.8
08-27-10,101,25.6,21.1,31.6
08-28-10,101,24.9,23.4,29.3
08-29-10,101,24,22.8,24.9
08-30-10,101,25.2,21.6,30.3
08-31-10,101,24,20.7,27.9
09-01-10,101,25.7,22.7,31.7
09-02-10,101,23.9,22.1,25.9
09-03-10,101,24.8,22.1,28.4
09-04-10,101,26.6,23.2,31.8
09-05-10,101,25.2,22.6,31.7
09-06-10,101,23.9,22,27.9
09-07-10,101,24.2,19.9,28.8
09-08-10,101,20.6,16.7,23.8
09-09-10,101,19.7,18.5,21.1
09-10-10,101,23.1,19.7,25
09-11-10,101,21.9,20.9,24.3
09-12-10,101,21.6,19.6,25.4
09-13-10,101,22.3,18.6,27.9
09-14-10,101,22.2,17.8,29.6
09-15-10,101,21.3,15.3,30
09-16-10,101,21,15.2,29.9
09-17-10,101,21.4,16,28.7
09-18-10,101,23.5,19.9,29.8
09-19-10,101,19.3,17.5,20.8
09-20-10,101,20.6,17.1,26.1
09-21-10,101,19.6,16.8,21.1
09-22-10,101,16,13.3,17.9
09-23-10,101,15.6,10.4,23.1
09-24-10,101,15.9,10.7,23.4
09-25-10,101,16.2,10.3,23.7
09-26-10,101,16.5,12.2,23.5
09-27-10,101,17.2,12.3,22.7
09-28-10,101,15.4,8.8,20.3
09-29-10,101,11.3,7.2,17.2
09-30-10,101,13.1,8.8,20.8
10-01-10,101,13.5,9.1,19.7
10-02-10,101,14.4,9.9,17.8
10-03-10,101,17.6,15.4,22.2
10-04-10,101,14.6,12.3,17.4
10-05-10,101,14.6,10.3,21.2
10-06-10,101,14.3,10.4,21.8
10-07-10,101,15.7,11,23.3
10-08-10,101,17,12.4,22.3
10-09-10,101,17.2,12.1,24.5
10-10-10,101,15.8,12.2,23.2
10-11-10,101,15.6,13.6,18.7
10-12-10,101,16.1,12.5,20.7
10-13-10,101,15.8,12.5,20.3
10-14-10,101,15.7,11.7,21.3
10-15-10,101,11.9,6.9,17.9
10-16-10,101,12.8,4.9,21.2
10-17-10,101,13.2,8,20.7
10-18-10,101,11.1,5,19.9
10-19-10,101,12.8,6.6,20.5
10-20-10,101,13.4,9.9,20
10-21-10,101,13.6,8.7,20.8
10-22-10,101,13.3,8,22
10-23-10,101,12.1,8.1,17.9
10-24-10,101,13.9,9.9,22.9
10-25-10,101,10.4,4.7,16.2
10-26-10,101,3.6,-1.3,9.5
10-27-10,101,3.5,-3.7,10.1
10-28-10,101,4.3,-2.5,14
10-29-10,101,6.4,-1.7,17.5
10-30-10,101,8.5,1.6,18.1
10-31-10,101,9.3,3.1,17.2
11-01-10,101,9.7,4.3,17.7
11-02-10,101,5.3,-1.4,11.3
11-03-10,101,3.7,-5.1,13
11-04-10,101,6.5,0,15.5
11-05-10,101,7.2,2,14.1
11-06-10,101,8.9,5.1,14.8
11-07-10,101,9.5,6.8,13.4
11-08-10,101,7.3,2.3,10.5
11-09-10,101,2.8,-0.5,6.8
11-10-10,101,1.9,-5,10
11-11-10,101,6.1,-1.9,11.5
11-12-10,101,8.3,1.4,12.9
11-13-10,101,6.9,-0.5,16.2
11-14-10,101,7.3,3.3,12.9
11-15-10,101,1.7,-3.6,7.8
11-16-10,101,1,-5.9,9.1
11-17-10,101,3.9,-0.3,10.6
11-18-10,101,2.3,-2.1,11.1
11-19-10,101,1,-2.2,5.9
11-20-10,101,3.4,-0.5,10.8
11-21-10,101,5.4,-0.1,12.5
11-22-10,101,7.4,-1.2,11.6
11-23-10,101,2.9,-3.8,13.2
11-24-10,101,3.8,-0.7,10.8
11-25-10,101,2.5,-2.3,8.7
11-26-10,101,-2.3,-7.6,6
11-27-10,101,-1.1,-5.4,3.7
11-28-10,101,-1.7,-7.1,1.9
11-29-10,101,0.6,-3.9,9
11-30-10,101,2.8,-2.4,9.5
12-01-10,101,3.1,1.5,6.8
12-02-10,101,5.4,3.2,7.8
12-03-10,101,1.7,-2.4,9.2
12-04-10,101,-2.2,-6.9,1.4
12-05-10,101,2.9,-0.8,5.8
12-06-10,101,4.1,-0.9,8.4
12-07-10,101,-1.5,-5.6,5
12-08-10,101,-1,-2,0.4
12-09-10,101,-4.2,-10.4,3.3
12-10-10,101,-1.5,-7.6,5.1
12-11-10,101,-1.8,-7.9,6.7
12-12-10,101,-4.8,-10.7,1.3
12-13-10,101,-1.2,-4.2,2
12-14-10,101,-3.1,-9.5,2.8
12-15-10,101,-9.4,-12.1,-5.3
12-16-10,101,-8.6,-15,-3
12-17-10,101,-4,-7.9,0.6
12-18-10,101,-4.4,-10.4,3.5
12-19-10,101,-1.4,-6.5,1.4
12-20-10,101,-1.7,-4.2,1
12-21-10,101,1.2,-3.8,9.3
12-22-10,101,0.7,-3.2,8.4
12-23-10,101,-2.6,-7.6,3.5
12-24-10,101,-10.6,-13.4,-7.3
12-25-10,101,-11,-15.9,-5.7
12-26-10,101,-9.7,-17.3,-4
12-27-10,101,-5.1,-11.7,-0.2
12-28-10,101,-2.1,-6.2,2.4
12-29-10,101,-8.2,-15.4,-0.9
12-30-10,101,-6.8,-11.9,-1.5
12-31-10,101,-11.2,-15.9,-3.8
01-01-11,101,-9,-15.9,-0.8
01-02-11,101,-8.3,-13.8,0
01-03-11,101,-7.5,-13.2,0.5
01-04-11,101,-5.9,-11.6,0.9
01-05-11,101,-3.9,-10,0.1
01-06-11,101,-9.3,-14.4,-2
01-07-11,101,-10.3,-16.8,-1.1
01-08-11,101,-8.9,-15.7,-4.1
01-09-11,101,-6.7,-12.8,-1.4
01-10-11,101,-11,-17.9,-2.1
01-11-11,101,-8,-14.9,-2.6
01-12-11,101,-9.6,-15.5,-3.1
01-13-11,101,-10.9,-17.9,-2
01-14-11,101,-6.5,-12.7,1.1
01-15-11,101,-12.8,-19.7,-8.4
01-16-11,101,-16.2,-22.5,-8.4
01-17-11,101,-13.1,-20.8,-3.2
01-18-11,101,-10.4,-18.3,-1.1
01-19-11,101,-9.7,-16.8,-0.9
01-20-11,101,-10.3,-16.6,-2.2
01-21-11,101,-9.2,-15.1,-0.5
01-22-11,101,-7.2,-14.3,0.5
01-23-11,101,-8.3,-13.8,-4.1
01-24-11,101,-8.1,-13.7,-3.2
01-25-11,101,-11,-16.2,-2.5
01-26-11,101,-10.7,-17.5,-2.7
01-27-11,101,-11,-18.5,-2.5
01-28-11,101,-8.7,-13.5,-1.2
01-29-11,101,-10.7,-17.3,-4.5
01-30-11,101,-11.9,-19.6,-4.4
01-31-11,101,-9.5,-19.1,1
02-01-11,101,-4.3,-11.4,6
02-02-11,101,-2.3,-8.6,7.8
02-03-11,101,-2.5,-8.8,5.7
02-04-11,101,-2,-5.8,2.9
02-05-11,101,-1.3,-6.9,6.7
02-06-11,101,-3.1,-7.8,2.7
02-07-11,101,-1.9,-5.5,3.5
02-08-11,101,0.5,-4.8,8.6
02-09-11,101,-1.5,-6.1,4.9
02-10-11,101,-2.7,-7.4,4.1
02-11-11,101,-1.6,-8.1,5.5
02-12-11,101,-3.7,-7.1,1.6
02-13-11,101,-5.6,-12,0.5
02-14-11,101,-3.9,-8.7,0.4
02-15-11,101,-3.2,-8.3,4.7
02-16-11,101,-2.6,-10.5,5.5
02-17-11,101,1,-3.4,7.5
02-18-11,101,-0.2,-7,8.7
02-19-11,101,-0.3,-7.6,9.3
02-20-11,101,2.2,-6.1,11
02-21-11,101,2.6,-4.4,13
02-22-11,101,2.8,-5.7,14.9
02-23-11,101,3.1,-4.7,14.2
02-24-11,101,4.8,-3.9,12.5
02-25-11,101,2.9,-2.8,10.2
02-26-11,101,3.1,-5.5,13.4
02-27-11,101,1.9,0.5,4.6
02-28-11,101,1.7,0.5,4.1
03-01-11,101,1,-2.5,4.2
03-02-11,101,-2,-6.1,2.5
03-03-11,101,-2.7,-8.5,4.1
03-04-11,101,-0.9,-7.3,6.9
03-05-11,101,0.8,-5.6,7.6
03-06-11,101,3.1,-2.9,9.7
03-07-11,101,1.7,-3.5,7.6
03-08-11,101,0.8,-6,7.2
03-09-11,101,0.7,-6,5.6
03-10-11,101,0,-6.9,6.4
03-11-11,101,2.7,-5.2,10.5
03-12-11,101,4.3,-4.6,14
03-13-11,101,7.8,1.4,17
03-14-11,101,8.8,4.6,12.6
03-15-11,101,3.5,-1.6,8.2
03-16-11,101,0.1,-5.1,4.9
03-17-11,101,1.2,-7.2,8.7
03-18-11,101,4.6,-5.4,13.2
03-19-11,101,10,3.5,15.6
03-20-11,101,5.3,2.3,10.2
03-21-11,101,7.8,1.9,15.1
03-22-11,101,3.4,-1.4,8.8
03-23-11,101,1.9,-6.5,9
03-24-11,101,3.4,-3.5,9.2
03-25-11,101,2.2,-2.6,7.6
03-26-11,101,2.7,-5.9,10.2
03-27-11,101,3.9,-4.3,10.2
03-28-11,101,3.6,0.6,8.5
03-29-11,101,3.8,-0.3,9.4
03-30-11,101,6.1,-3.5,15.4
03-31-11,101,8.7,-1.9,19.1
04-01-11,101,8.9,-1,17.5
04-02-11,101,7.4,1.8,13.4
04-03-11,101,8.8,-0.1,16.9
04-04-11,101,8.9,0.9,17.6
04-05-11,101,9.9,0.4,19.6
04-06-11,101,9.6,-1,18.1
04-07-11,101,9.5,7.7,11.6
04-08-11,101,11.7,6.3,18.1
04-09-11,101,10.2,1.7,18.5
04-10-11,101,10.1,2.8,17.8
04-11-11,101,9.7,3.1,16.2
04-12-11,101,9.1,-1.2,18.3
04-13-11,101,10.9,0,19.9
04-14-11,101,12.8,2.7,21.3
04-15-11,101,13.8,9.9,20.5
04-16-11,101,12,4.1,20.5
04-17-11,101,12.3,1.7,21.5
04-18-11,101,6.2,1.5,11.5
04-19-11,101,8.8,0.2,16.5
04-20-11,101,10.9,1.8,18.1
04-21-11,101,12.1,4.4,19.2
04-22-11,101,7.9,6.5,11.8
04-23-11,101,10.1,4.8,14.2
04-24-11,101,9.3,3.3,14.5
04-25-11,101,11.7,4,17.7
04-26-11,101,10.3,8.4,12.2
04-27-11,101,9.5,7.4,11.1
04-28-11,101,9.2,5.6,14.3
04-29-11,101,10.1,1.8,16.5
04-30-11,101,12.5,9.4,15.1
05-01-11,101,14.6,10.8,18.5
05-02-11,101,15.2,7.3,22.5
05-03-11,101,14.9,8.1,22.3
05-04-11,101,13.2,6.4,21.7
05-05-11,101,15.9,8,23.8
05-06-11,101,14,10.6,18.3
05-07-11,101,17.5,12.3,23.5
05-08-11,101,17.7,7.9,27
05-09-11,101,17.1,13.8,20.9
05-10-11,101,16.4,13.9,18.6
05-11-11,101,16,13.4,19.2
05-12-11,101,15.8,12.5,20.4
05-13-11,101,15.7,7.6,21.7
05-14-11,101,17.2,8.2,24.6
05-15-11,101,17.4,8,25.5
05-16-11,101,16.3,9.9,22.5
05-17-11,101,15.7,7.1,23.9
05-18-11,101,18,8.6,25.2
05-19-11,101,19.9,14.5,24.1
05-20-11,101,18.7,17.4,20.7
05-21-11,101,14.4,11.5,17.6
05-22-11,101,16,9.7,23.6
05-23-11,101,17.1,11.8,25.8
05-24-11,101,19,9.4,29.6
05-25-11,101,20,11.8,28.3
05-26-11,101,18.1,14,22.4
05-27-11,101,18,11.6,24.5
05-28-11,101,20.2,12.5,28.4
05-29-11,101,21.2,13.8,28.8
05-30-11,101,20.6,13.5,27.5
05-31-11,101,17.2,15.1,21.8
06-01-11,101,17.2,14.1,21.9
06-02-11,101,19.5,14.5,26
06-03-11,101,19.4,14.3,25.1
06-04-11,101,21.3,17.3,26
06-05-11,101,21.1,14.3,28.7
06-06-11,101,21.7,14.3,29.1
06-07-11,101,20.3,13.5,26.7
06-08-11,101,21.8,15.5,27.9
06-09-11,101,20.1,15.4,25.9
06-10-11,101,20.2,15.8,24.4
06-11-11,101,23.4,15.5,31
06-12-11,101,22.8,16.8,30.1
06-13-11,101,21.8,17.6,27.8
06-14-11,101,23.1,15.9,30.5
06-15-11,101,24,16.6,31.3
06-16-11,101,25.3,18.5,32.3
06-17-11,101,24.2,17.9,31.1
